my_result,my_score,points,opponent_score,my_trophies,opponent_trophies,i_have_clan,opponent_has_clan,match_type,my_deck_elixir,op_deck_elixir,my_troops,my_buildings,my_spells,op_troops,op_buildings,op_spells,my_commons,my_rares,my_epics,my_legendaries,op_commons,op_rares,op_epics,op_legendaries,op_Tornado,op_Mortar,op_Goblin_Gang,op_Freeze,op_Lightning,op_Elixir_Collector,op_Barbarians,op_Arrows,op_Mega_Minion,op_Bandit,op_Three_Musketeers,op_Ice_Spirit,op_Ice_Golem,op_Hunter,op_Tombstone,op_Clone,op_Rocket,op_Giant,op_Royal_Giant,op_Flying_Machine,op_X-Bow,op_Tesla,op_Bomb_Tower,op_Knight,op_Ice_Wizard,op_Elite_Barbarians,op_Guards,op_Sparky,op_P.E.K.K.A,op_Giant_Skeleton,op_Inferno_Tower,op_Graveyard,op_Battle_Ram,op_Inferno_Dragon,op_Royal_Ghost,op_Skeleton_Army,op_Night_Witch,op_Furnace,op_Poison,op_Hog_Rider,op_Mirror,op_Mini_P.E.K.K.A,op_Witch,op_Valkyrie,op_Lumberjack,op_Electro_Wizard,op_Cannon,op_Goblin_Barrel,op_Archers,op_Baby_Dragon,op_Wizard,op_Musketeer,op_Bats,op_Balloon,op_Skeletons,op_Miner,op_Minions,op_Goblins,op_Dart_Goblin,op_Bowler,op_Goblin_Hut,op_Prince,op_Barbarian_Hut,op_Fireball,op_Fire_Spirits,op_Skeleton_Barrel,op_Spear_Goblins,op_Lava_Hound,op_Minion_Horde,op_The_Log,op_Dark_Prince,op_Mega_Knight,op_Bomber,op_Rage,op_Golem,op_Princess,op_Zap,op_Executioner,my_Giant,my_Minion_Horde,my_Bats,my_Archers,my_Arrows,my_Furnace,my_Fireball,my_Bomber,my_Mega_Knight,my_Witch,my_Mega_Minion,my_Ice_Golem,my_Inferno_Tower,my_Mortar,my_Dart_Goblin,my_Skeleton_Barrel,my_Ice_Spirit,my_Valkyrie,my_Spear_Goblins,my_Royal_Giant,my_Zap,my_Tornado,my_Mini_P.E.K.K.A,my_Fire_Spirits,my_Minions,my_Cannon,my_Rocket,my_Rage,my_Goblin_Hut,my_Baby_Dragon,my_Balloon,my_Goblin_Barrel,my_Musketeer,my_Elite_Barbarians,my_Goblins,my_Hog_Rider,my_Dark_Prince,my_Prince,my_Goblin_Gang,my_Wizard,my_Knight,my_Elixir_Collector,my_Skeleton_Army,my_Poison
Victory,3,31,2,1151,1111,y,y,replay__ladderBattleType,3.375,4.25,5,0,3,5,1,2,3,3,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0
Victory,2,33,1,1120,1101,y,y,replay__ladderBattleType,3.375,4.5,5,0,3,6,1,1,3,3,2,0,2,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Victory,2,29,1,1087,1030,y,y,replay__ladderBattleType,3.375,4.625,5,0,3,5,1,2,3,3,2,0,1,3,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Victory,2,31,1,1058,1026,y,y,replay__ladderBattleType,3.375,3.625,5,0,3,6,1,1,3,3,2,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,5,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Defeat,1,-19,3,1027,1081,y,y,replay__ladderBattleType,3.375,3.5,5,0,3,7,0,1,3,3,2,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Defeat,1,-20,3,1046,1087,y,y,replay__ladderBattleType,3.375,4.375,5,0,3,7,0,1,3,3,2,0,1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Victory,1,28,0,1066,1006,y,y,replay__ladderBattleType,3.375,4.5,5,0,3,6,1,1,3,3,2,0,2,2,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Defeat,1,-21,3,1038,1068,y,y,replay__ladderBattleType,3.375,3.75,5,0,3,7,0,1,3,3,2,0,4,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Defeat,0,-20,2,1059,1109,y,y,replay__ladderBattleType,3.5,3.625,5,0,3,7,0,1,3,3,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Defeat,0,-19,3,1079,1148,y,y,replay__ladderBattleType,3.5,3.875,5,0,3,5,1,2,3,3,2,0,2,2,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Victory,2,27,1,1098,1019,y,y,replay__ladderBattleType,3.5,4.375,5,0,3,7,0,1,3,3,2,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Defeat,1,-18,2,1071,1146,y,y,replay__ladderBattleType,3.375,3.875,5,0,3,5,1,2,3,3,2,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Defeat,1,-18,3,1089,1160,y,y,replay__ladderBattleType,3.375,3.75,5,0,3,5,0,3,3,3,2,0,2,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Defeat,1,-20,2,1107,1161,y,y,replay__ladderBattleType,3.375,3.875,5,0,3,7,0,1,3,3,2,0,4,3,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Defeat,1,-21,3,1127,1170,y,y,replay__ladderBattleType,3.375,4.0,5,0,3,5,0,3,3,3,2,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Victory,2,26,1,1148,1070,y,y,replay__ladderBattleType,3.375,3.875,5,0,3,6,0,2,3,3,2,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Defeat,1,-19,2,1122,1186,y,y,replay__ladderBattleType,3.375,4.0,5,0,3,5,0,3,3,3,2,0,2,1,5,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Victory,2,33,1,1141,1122,y,y,replay__ladderBattleType,3.375,3.625,5,0,3,5,1,2,3,3,2,0,2,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Defeat,0,-20,3,1108,1165,y,y,replay__ladderBattleType,3.375,4.125,5,0,3,7,0,1,3,3,2,0,2,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Defeat,1,-22,2,1128,1151,y,y,replay__ladderBattleType,3.375,4.0,5,0,3,7,1,0,3,3,2,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,4,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Victory,2,29,1,1150,1092,y,y,replay__ladderBattleType,3.375,3.875,5,0,3,6,0,2,3,3,2,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Victory,2,27,1,1121,1045,y,y,replay__ladderBattleType,3.375,4.25,5,0,3,6,0,2,3,3,2,0,1,2,5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Victory,2,26,1,1094,1011,y,y,replay__ladderBattleType,3.375,4.375,5,0,3,5,1,2,3,3,2,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
Draw,1,0,1,1068,1087,y,y,replay__ladderBattleType,3.375,3.375,5,0,3,4,1,3,3,3,2,0,2,1,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Defeat,0,-20,3,1068,1124,y,y,replay__ladderBattleType,3.375,4.25,5,0,3,7,0,1,3,3,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Victory,3,30,1,1088,1041,y,y,replay__ladderBattleType,3.375,4.25,5,0,3,6,1,1,3,3,2,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Victory,2,32,1,1058,1036,y,y,replay__ladderBattleType,3.375,3.5,5,0,3,5,1,2,3,3,2,0,3,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Defeat,2,-20,3,1026,1065,y,y,replay__ladderBattleType,3.375,3.625,5,0,3,7,0,1,3,3,2,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Victory,2,30,1,1046,996,y,y,replay__ladderBattleType,3.375,4.125,5,0,3,7,0,1,3,3,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Victory,2,31,1,1016,985,y,y,replay__ladderBattleType,3.375,3.375,5,0,3,8,0,0,3,3,2,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Victory,3,31,1,985,946,y,y,replay__ladderBattleType,3.375,3.625,5,0,3,7,0,1,3,3,2,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Defeat,0,-18,3,954,1031,y,y,replay__ladderBattleType,3.375,4.75,5,0,3,6,0,2,3,3,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Victory,3,29,2,972,918,y,y,replay__ladderBattleType,3.375,5.0,5,0,3,5,1,2,3,3,2,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Victory,3,30,0,943,898,y,y,replay__ladderBattleType,3.375,3.25,5,0,3,6,0,2,3,3,2,0,5,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Victory,2,28,1,913,855,y,y,replay__ladderBattleType,3.375,4.5,5,0,3,5,1,2,3,3,2,0,3,4,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Victory,2,27,1,885,808,y,y,replay__ladderBattleType,3.375,3.375,5,0,3,6,1,1,3,3,2,0,5,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Defeat,1,-19,3,858,899,y,y,replay__ladderBattleType,3.375,4.5,5,0,3,6,0,2,3,3,2,0,1,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Victory,3,29,0,877,827,y,y,replay__ladderBattleType,3.375,3.75,5,0,3,7,0,1,3,3,2,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Defeat,1,-19,3,848,889,y,y,replay__ladderBattleType,3.5,3.75,5,0,3,7,0,1,3,3,2,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Victory,3,33,1,867,849,y,y,replay__ladderBattleType,3.5,4.0,5,0,3,7,0,1,3,3,2,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Defeat,2,-18,3,834,886,y,y,replay__ladderBattleType,3.5,4.0,5,0,3,6,0,2,3,3,2,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
